,file_id,Entropy,PercentageOfNonGaps,PercentageOfTotallyConservedColumns,SumOfPairsBlosum62,SumOfPairsPAM250,StarBlosum62,StarPAM250
330,388,-34.83386320829318,95.90643274853801,52.63157894736842,1138,1136,1424,1374
331,388s0,-2.0794415416798357,100.0,97.19626168224299,556,533,1124,1074
332,39,-267.303307729774,80.25445292620866,7.37913486005089,1834,1921,4132,3995
333,394,-175.77102029701922,91.29901960784314,24.63235294117647,692,933,1929,2005
334,397,-52.53395987376534,79.9410029498525,32.743362831858406,295,371,822,883
335,397t0,-10.39720770839918,100.0,81.0126582278481,364,382,803,832
336,39t1,-32.11339048719242,98.0632008154944,85.01529051987767,4334,4126,4661,4400
337,39t2,-140.0365681427428,92.06798866855524,37.39376770538244,5551,5419,5055,4825
338,4,-937.6741890344705,65.5669786711677,0.21482277121374865,-38625,-37178,-152,-449
339,401,-163.5827346121474,98.46153846153847,39.48717948717949,601,612,2600,2509
340,409,-20.794415416798348,97.14285714285714,57.14285714285714,181,197,544,522
341,41,-134.2147205082278,55.44117647058823,6.25,-988,-1128,1678,1516
342,414,-29.5937101237121,95.37037037037037,29.629629629629626,2608,2880,1340,1390
343,414s2,-17.935662736785023,96.91358024691358,51.85185185185185,601,646,747,762
344,415,-140.1637368605562,92.05020920502092,25.523012552301257,2582,2670,2942,2805
345,41t2,-9.389798421724345,99.21875,87.5,3465,3214,2420,2230
346,42,-623.728804780012,59.18088737201365,0.0,-19646,-19122,-5196,-5182
347,429,-258.2654564977078,15.584415584415595,0.5194805194805194,-15929,-14775,4569,4731
348,429s7,-517.7809438782799,53.57142857142857,2.987012987012987,-5572,-5536,-4529,-4484
349,429s8,-492.40833214436543,38.26839826839827,2.0779220779220777,-10359,-10271,-3696,-3622
350,429s9,-35.23633024347332,61.77777777777778,11.0,6715,6953,2493,2552
351,429t9,-263.86445266725633,16.280991735537185,0.7792207792207793,-17643,-16851,3794,3920
352,42t0,-222.5002449597429,92.27848101265823,18.734177215189874,-261,-208,1605,1513
353,42t1,-313.9956727936559,71.47177419354838,8.669354838709678,-2162,-2107,-626,-669
354,43,-348.9278755053223,63.8091125026992,2.8503562945368173,-3058,-2738,4986,4781
355,433,-39.68137646108667,93.93939393939394,24.242424242424242,351,424,630,684
356,433t0,-12.476649250079015,100.0,70.0,256,274,604,637
357,437,-152.7028650183002,92.29166666666667,4.166666666666666,7922,9008,3288,3315
358,437s0,-22.180709777918235,99.63503649635037,76.64233576642336,549,552,1257,1223
359,437s2,-48.65372484060525,99.4949494949495,49.24242424242424,1289,1328,1620,1597
360,437s3,-40.895683653036755,99.6268656716418,55.970149253731336,384,412,1104,1098
361,437s5,-107.23578366748195,95.23809523809524,19.28571428571429,3899,4072,2363,2293
362,437t7,-139.40714176296052,93.74021909233177,5.633802816901409,7388,8180,3135,3164
363,439,-101.19948836175216,88.29787234042553,22.340425531914892,-176,-132,649,635
364,43s3,-24.937318588027964,99.46236559139786,85.08064516129032,3421,3285,3632,3430
365,43s6,-135.77984286785548,97.67596281540504,32.27091633466135,10620,10545,5402,5191
366,43t3,-77.63248422271396,99.04109589041096,69.31506849315069,1249,1221,3135,2958
367,43t8,-200.1670564959953,96.12403100775194,19.767441860465116,20335,20238,6939,6664
368,442,-57.00640174343009,83.64661654135338,36.84210526315789,1619,1496,1677,1531
369,442s1,-41.83551905953608,85.60606060606061,50.75757575757576,906,838,1352,1210
370,451,-591.9778662237065,69.51541850220264,3.2305433186490458,-9789,-8761,2491,2773
371,451s0,-46.44086109751633,98.60074626865672,87.5,2339,2305,5152,4986
372,451s2,-382.61724366909067,66.9449081803005,7.846410684474124,-3026,-2958,101,-13
373,451t1,-201.10234109215108,95.89460784313725,47.794117647058826,4421,4748,6324,6326
374,452,-14.556090791758852,94.92753623188406,89.85507246376811,789,715,1779,1626
375,455,-56.14492162535559,97.79411764705883,40.44117647058824,245,288,963,958
376,46,-436.34573895841294,63.39004410838059,1.7013232514177694,-5526,-5217,-920,-759
377,468,-117.04563146747304,74.01785714285714,29.017857142857146,2940,2618,2685,2383
378,468s1,-44.599073759523634,98.91067538126362,62.745098039215684,1650,1487,1967,1728
379,469,-98.32684390198278,95.36423841059603,23.178807947019866,505,516,1173,1050
380,469s0,-61.69009906983517,97.95918367346938,39.455782312925166,209,191,922,791
381,46s0,-306.3710538074965,71.39917695473251,9.053497942386832,-2086,-1987,-16,-64
382,471,-296.33448184232117,97.68326417704012,47.994467496542185,14516,14265,11841,11097
383,478,-74.85989550047417,98.87640449438203,39.325842696629216,304,301,1224,1153
384,48,-320.92714459925537,90.28960817717206,21.12436115843271,-438,-272,2436,2457
385,482,-125.45963968135031,90.87136929460581,24.896265560165975,-98,-5,1010,1057
386,488,-96.486746466468,71.77777777777777,20.0,1661,2155,1943,2177
387,488s2,-63.52911678269864,78.88888888888889,47.77777777777778,779,974,1493,1628
388,49,-695.681477239864,73.6127744510978,2.754491017964072,-6043,-5714,-7,-68
389,490,-513.311815249985,78.51409370916558,5.749486652977413,8581,12660,7127,7494
390,490s1,-47.13400827807628,99.61340206185567,82.4742268041237,1708,1683,3740,3600
391,490s3,-169.82105923718692,88.33333333333333,41.66666666666667,152,184,2305,2099
392,490s4,-229.36239549916917,94.11057692307692,31.971153846153843,5731,6048,5562,5527
393,490s5,-274.7639985095959,93.9423076923077,25.0,9090,9800,6695,6755
394,490t6,-267.934240630732,85.80392156862744,20.941176470588236,311,453,2613,2470
395,490t7,-349.27492741604567,89.61949265687583,17.056074766355138,13349,14922,7623,7855
396,490t8,-375.3548265254354,82.66304347826087,10.0,-742,-375,2553,2432
397,491,-498.692078340654,82.31244064577398,5.555555555555555,5817,8226,6498,6742
398,491s0,-47.82715545863623,99.48586118251929,82.26221079691517,1700,1675,3733,3593
399,491s3,-267.7598245828105,85.80392156862744,21.176470588235293,298,439,2621,2482
400,491s4,-250.78376902891648,93.4052757793765,24.22062350119904,4928,5282,5326,5300
401,491s6,-376.60574601453754,87.88888888888889,10.444444444444445,8532,9656,6755,6859
402,491t6,-488.87074907797705,81.54131355932203,5.720338983050848,2406,4205,5255,5425
403,498,-285.60171796309265,62.779156327543426,10.421836228287841,-4110,-4333,827,519
404,498s2,-159.73795417524073,72.98474945533769,25.816993464052292,-317,-423,1380,1144
405,498t2,-212.42131616254497,65.25,16.75,-1631,-1794,1010,731
406,49t0,-388.8555682941302,87.46246246246247,15.765765765765765,-994,-916,2013,1870
407,4t2,-296.33448184232117,97.68326417704012,47.994467496542185,14516,14265,11847,11169
408,4t3,-603.0859054313067,80.85351787773934,6.920415224913495,5644,6176,10003,9448
409,4t4,-374.99262468293125,66.66666666666667,6.076388888888888,-2968,-2909,-1479,-1539
410,502,-207.1978687471518,95.35467671060891,41.431261770244824,3558,3287,5670,5242
411,502s0,-20.101268236238404,99.52830188679245,94.52830188679245,2530,2362,5210,4838
412,504,-47.13400827807628,82.41758241758242,25.274725274725274,-137,-113,274,303
413,506,-303.5984650852567,94.30823117338004,23.29246935201401,-35,109,2828,2812
414,51,-515.4846372121938,66.12476370510396,0.7561436672967864,-11083,-10340,-685,-604
415,512,-87.47256620390272,96.7948717948718,33.97435897435898,2207,2260,2116,2081
416,512s1,-55.594230668456916,98.2905982905983,51.92307692307693,1456,1487,1853,1827
417,51t0,-103.278929903432,97.67123287671232,59.178082191780824,1046,1044,2897,2728
418,51t1,-176.05938386222644,90.76923076923077,21.846153846153847,-220,-154,1308,1214
419,51t2,-379.04466559854336,75.5800464037123,4.640371229698376,-4071,-3638,638,587
420,52,-297.9365377577796,80.67901234567901,7.654320987654321,-629,-534,2709,2587
421,525,-259.43142555397526,94.64646464646465,23.03030303030303,6398,6426,6948,6761
422,525t1,-77.82011055763621,99.16142557651992,75.8909853249476,6356,6175,6953,6699
423,52s0,-25.646445680717953,99.70326409495549,89.02077151335311,1567,1499,3283,3094
424,52t1,-152.1088181779552,94.5821854912764,38.56749311294766,2597,2584,3826,3661
425,53,-161.50329307046755,87.32394366197184,17.95774647887324,-386,-340,1025,969
426,531,-1.3862943611198906,99.67320261437908,98.69281045751634,764,698,1548,1415
427,54,-670.410624975368,40.39007092198581,0.0,-14179,-14106,-4929,-4929
428,542,-64.46268779207496,83.77659574468085,50.53191489361703,85,106,1124,1101
429,547,-4.1588830833596715,100.0,96.75675675675676,956,892,1943,1802
430,54t0,-101.19948836175216,69.9367088607595,7.59493670886076,-733,-712,59,10
431,55,-84.56395602831343,83.45070422535211,14.084507042253522,-307,-282,247,220
432,553,-125.1950621673817,78.95833333333333,16.875,7527,8705,3384,3543
433,553s0,-22.180709777918235,90.75342465753425,78.08219178082192,462,467,1191,1187
434,553s3,-20.101268236238404,100.0,76.03305785123968,530,577,1230,1285
435,553s5,-66.06613943362566,89.35185185185185,37.5,845,985,1423,1500
436,553s6,-78.14230674672761,82.34649122807018,29.605263157894733,5415,5756,2973,3024
437,561,-390.2418626552501,60.94276094276094,5.218855218855219,-3600,-3573,-545,-718
438,57,-1143.0052971284326,37.3940749779676,0.0,-199860,-198527,-24598,-24559
439,573,-68.37714115505815,51.77165354330709,11.023622047244094,-874,-752,284,319
440,573s1,-59.61065752815533,67.85714285714286,31.746031746031743,-412,-397,-73,-52
441,57s1,-513.8753978184676,51.13458528951487,7.629107981220658,-7861,-7798,-1293,-1365
442,57s7,-996.2886439712534,59.823008849557525,0.5309734513274336,-34117,-33566,-4333,-4306
443,57t0,-26.339592861277897,99.36974789915966,84.03361344537815,1063,1038,2302,2206
444,57t1,-528.1781515866783,63.11377245508982,8.742514970059881,-4525,-4452,-2735,-2746
445,57t2,-532.3370346700376,62.589928057553955,7.913669064748201,-4690,-4638,-2948,-2972
446,57t3,-239.13577729318163,76.50753768844221,13.316582914572864,-1314,-1282,646,479
447,57t4,-519.7821786776719,45.33847980997625,3.800475059382423,-10811,-10628,-541,-610
448,57t5,-592.468214370944,52.52051582649472,3.985932004689332,-9119,-9040,-1985,-2058
449,57t7,-959.51179391362,52.3201174743025,0.7929515418502203,-48916,-48065,-11033,-10914
450,57t8,-1066.0176673168237,41.09535066981876,0.0,-97674,-96848,-14853,-14782
451,581,-188.55041833220412,77.93197278911565,1.7142857142857144,-738,4804,3975,4103
452,581s1,-2.0794415416798357,100.0,98.14814814814815,807,745,1633,1501
453,581s10,-58.1175209992893,92.74691358024691,43.82716049382716,2900,2819,2466,2286
454,581s11,-70.69542890255319,99.38837920489297,29.357798165137616,4279,4566,2197,2167
455,581s12,-63.90392538952551,93.72427983539094,43.20987654320987,7318,7164,3527,3319
456,581s14,-102.5466503867522,91.20481927710844,17.46987951807229,3240,3324,2582,2449
457,581s15,-161.6090468804089,75.04578754578755,4.166666666666666,-2693,-806,1214,1374
458,581s18,-179.25106689428347,76.75187969924812,1.7142857142857144,1569,5473,3776,3838
459,581s4,-14.465409822859177,98.87387387387388,85.13513513513513,1990,1794,2124,1903
460,581s5,-13.93434209621825,99.1554054054054,85.13513513513513,4090,3681,2865,2565
461,581s6,-16.635532333438686,99.53703703703704,77.77777777777779,420,403,953,887
462,581s7,-29.805328764077615,100.0,60.550458715596335,335,348,875,836
463,581t12,-93.57486937559274,93.97590361445783,18.67469879518072,-46,40,752,771
464,581t13,-81.68513430215633,87.20538720538721,9.696969696969697,14458,13563,5087,4639
465,581t14,-90.13139642308684,88.3030303030303,9.696969696969697,16947,16312,5389,4985
466,581t15,-87.33654475055322,93.52941176470588,25.882352941176475,25,77,857,837
467,581t16,-137.35363815027011,92.94117647058823,12.352941176470589,44,219,943,983
468,581t17,-133.3430095526001,92.47058823529412,12.352941176470589,1625,2058,1691,1755
469,581t18,-194.59756666992752,73.0909090909091,2.2857142857142856,-8179,-6325,338,535
470,581t9,-96.18535612160014,91.5929203539823,9.734513274336283,1647,1973,1596,1607
471,587,-694.219723934519,61.702733485193626,4.328018223234624,-15839,-15530,-2303,-2197
472,587t1,-103.278929903432,96.09475032010243,80.92189500640204,2814,2688,6866,6457
473,588,-82.9654120905236,84.71774193548387,10.967741935483872,222607,226472,16999,17028
474,588s25,-18.54411563829362,90.37900874635568,73.46938775510205,59725,57065,9655,9201
475,588s27,-32.98366678051954,84.32900432900433,35.714285714285715,61491,60612,9942,9768
476,588t12,-19.40812105567846,93.30985915492958,80.28169014084507,465,467,1156,1153
477,588t28,-62.31459040707923,85.26645768025078,28.57142857142857,203558,202845,16091,15835
478,588t29,-66.42400555172088,88.14317673378076,32.88590604026846,778,874,1419,1461
479,59,-442.9210483778061,62.08708708708709,4.054054054054054,-4000,-3934,-2519,-2454
480,6,-83.17766166719353,97.54901960784314,41.17647058823529,338,392,1332,1340
481,60,-124.06605868397479,72.04301075268818,5.161290322580645,-1131,-1130,74,17
482,603,-183.68400284838586,97.82608695652173,47.62845849802372,1106,1109,3854,3665
483,604,-32.57791748631739,97.39583333333333,51.041666666666664,219,245,695,698
484,60t0,-90.109133472793,77.0,13.333333333333334,-497,-507,239,146
485,61,-552.2114877702256,69.37703277458094,4.553415061295972,-19153,-18246,-772,-757
486,614,-313.69516483468897,71.5370018975332,14.61100569259962,-1567,-1584,1751,1526
487,614s0,-59.61065752815533,99.84227129337539,72.87066246056783,1249,1183,2919,2624
488,61s2,-296.9291284711045,82.87526427061312,21.56448202959831,-109,-76,4560,4443
489,61t3,-353.5577506120364,77.42616033755274,15.400843881856542,-3424,-3196,2000,1932
490,61t4,-154.57182126486808,97.30290456431536,53.7344398340249,1155,1136,3651,3331
491,62,-150.06844181007514,49.25847457627118,3.389830508474576,-3250,-3211,-202,-253
492,620,-114.54402551309934,72.05761316872427,9.876543209876543,22633,24037,5600,5480
493,620t11,-85.265796484748,91.04166666666667,31.25,663,733,1356,1313
494,620t12,-61.00070600798264,85.546875,24.21875,25387,25180,5705,5471
495,622,-163.5827346121474,98.46153846153847,39.48717948717949,601,612,2600,2509
496,62t1,-26.339592861277897,98.59154929577464,46.478873239436616,134,145,488,492
497,63,-400.6390703636493,77.22308892355694,9.82839313572543,-2169,-2103,1211,1158
498,636,-81.79136730607364,99.43342776203966,66.57223796033995,1249,1327,3081,3082
499,637,-163.5827346121474,98.46153846153847,39.48717948717949,601,612,2600,2509
500,641,-158.1086197900092,86.49789029535864,18.9873417721519,3511,3876,3187,3242
501,641t1,-88.72283911167311,93.26086956521739,44.34782608695652,288,295,1501,1445
502,641t2,-80.20078520514615,97.86535303776684,37.93103448275862,1734,1836,2532,2529
503,649,-94.26801655615269,95.97701149425288,21.839080459770116,47,69,883,827
504,655,-824.8764013707904,58.938706015891036,0.0,-19486,-19042,-3166,-2981
505,655s1,-719.5201835392247,59.34195064629847,0.35252643948296125,-11839,-11685,-1271,-1328
506,658,-94.49576304458907,87.31060606060606,15.909090909090908,651,769,1239,1192
507,658s0,-24.95329850015801,91.47286821705427,72.09302325581395,367,327,996,889
508,658t1,-60.172129893303065,88.63049095607235,31.782945736434108,699,731,1263,1198
509,66,-273.0034357433691,52.729885057471265,0.0,-22699,-22279,-3297,-3325
510,669,-148.67693803154717,45.812807881773395,0.0,-4349,-4316,-616,-637
511,669t1,-28.419034402957728,85.44303797468355,48.10126582278481,23,29,356,339
512,66s3,-167.00019003217875,79.50937950937951,7.792207792207792,-1175,-1067,386,411
513,66s5,-245.02998437794886,55.81908439051296,0.0,-13743,-13413,-1939,-1962
514,66t1,-30.604796079290026,94.35483870967742,65.32258064516128,1129,1048,1502,1383
515,66t2,-51.98603854199591,99.77973568281938,66.96035242290749,817,892,2019,2056
516,66t4,-215.3259095330477,70.61965811965811,2.1367521367521367,-3786,-3590,61,112
517,66t5,-81.9852362110641,87.3015873015873,8.73015873015873,203,208,1233,1133
518,67,-214.18247879302353,85.73446327683615,12.711864406779661,-750,-653,957,1008
519,676,-35.9706471817591,93.94366197183099,75.11737089201877,42921,42576,10602,10429
520,676s0,-9.010913347279288,99.76525821596245,93.89671361502347,1170,1153,2412,2362
521,676s3,-33.964211847437284,90.14084507042253,76.99530516431925,686,693,1933,1907
522,676s4,-36.96993776223813,93.27073552425665,75.11737089201877,2538,2538,3122,3070
523,676s5,-36.96993776223813,93.27073552425665,75.11737089201877,2538,2538,3122,3070
524,7,-97.73375245895242,88.46153846153847,16.56804733727811,-248,-201,509,536
525,71,-409.464829908866,61.58301158301158,3.2818532818532815,-5331,-5200,-1103,-1210
526,71s0,-196.1606520984649,85.10324483775811,16.519174041297934,-607,-555,867,749
527,722,-183.68400284838586,97.82608695652173,47.62845849802372,1106,1109,3854,3665
528,74,-500.7460983073541,78.40166369578134,2.8520499108734403,-2724,-1859,3776,3785
529,74s1,-23.567004139038122,99.89270386266094,92.7038626609442,2348,2280,4852,4690
530,74s2,-212.14057997997116,93.31926863572433,39.029535864978904,2779,2910,5085,4967
531,74t3,-367.0226222697074,91.9755600814664,17.10794297352342,5371,5989,5790,5819
532,75,-64.408031131036,77.28395061728395,7.4074074074074066,85,269,612,626
533,75s2,-57.38147312655886,83.53909465020575,11.11111111111111,-76,-11,421,424
534,75t1,-27.725887222397784,95.3125,37.5,69,85,388,375
535,75t2,-44.864341149533516,90.625,10.9375,389,502,640,662
536,76,-48.2774390181006,99.23469387755102,35.714285714285715,1789,1811,1540,1474
537,76s0,-14.556090791758852,100.0,78.57142857142857,410,384,931,856
538,77,-273.099989140619,61.89320388349515,4.368932038834951,-2478,-2445,-1656,-1635
539,78,-661.5607807461042,47.99357945425361,0.0,-156554,-154474,-21325,-21173
540,78s10,-291.02478836937547,60.526315789473685,2.631578947368421,-10079,-9343,-643,-496
541,78s9,-505.7372405136164,65.14778325123153,2.2413793103448274,-27291,-26690,-4271,-4203
542,78t1,-67.278017746824,92.19409282700423,43.67088607594937,880,930,1598,1573
543,78t10,-640.9795988267824,51.82998819362456,0.0,-109193,-107504,-16921,-16758
544,78t2,-219.03450905694316,95.66724436741768,45.233968804159446,937,1119,3989,3997
545,78t3,-219.03450905694316,95.66724436741768,45.233968804159446,937,1119,3989,3997
546,78t5,-122.16555020134253,84.87084870848709,43.91143911439114,414,436,2174,2136
547,78t6,-77.63248422271396,90.57971014492753,45.893719806763286,185,225,1116,1126
548,78t7,-188.32391487609357,79.3956043956044,12.82051282051282,-947,-718,1101,1099
549,78t8,-218.34136187638322,95.66724436741768,45.407279029462735,9662,10031,7988,8000
550,78t9,-249.65389810364198,67.0092497430627,2.5179856115107913,-7434,-6755,-137,-89
551,8,-154.64135590131008,67.8125,8.203125,-623,-269,1769,1838
552,80,-1466.8047800632028,33.196244970943226,0.6258381761287439,-63081,-62552,-11319,-11273
553,80s0,-64.46268779207496,91.78571428571429,66.78571428571428,679,695,2165,2064
554,80t1,-1359.5490933664673,40.98934550989346,4.292237442922374,-27295,-27169,-8771,-8838
555,80t2,-549.6657141840349,61.15107913669065,4.916067146282973,-5049,-4959,-594,-850
556,82,-866.9595591007717,47.823691460055095,0.5050505050505051,-54085,-51342,374,355
557,82s1,-53.372332903115804,99.7907949790795,83.89121338912135,2033,1882,4424,4038
558,82s2,-151.60363807869504,95.82463465553236,50.73068893528184,4355,4215,5742,5356
559,82s3,-218.45360566178027,97.71784232365145,36.92946058091287,3350,3248,5049,4700
560,82s4,-292.91981787447355,89.63531669865642,23.80038387715931,5448,5429,6270,5922
561,82s5,-388.908717447928,88.91013384321224,11.663479923518166,1532,1668,4349,4100
562,82s8,-476.8852602252435,75.61929595827901,10.29986962190352,-2809,-2696,-210,-275
563,82t5,-475.8662354314695,89.44929116684841,10.305343511450381,10931,11769,7377,7245
564,82t6,-559.607482519027,82.18694885361552,5.64373897707231,6314,7560,6979,6888
565,82t7,-635.0703608727376,77.95108800308107,2.5996533795493932,-9149,-7532,4676,4647
566,83,-198.9332408207047,84.01759530791789,15.835777126099707,-739,-658,663,648
567,84,-101.66785087924815,99.54233409610984,63.61556064073226,4990,4620,5818,5288
568,85,-623.5073104929908,81.9854514334617,8.857509627727858,-410,-23,6215,5675
569,85s2,-228.73303033452305,97.59926131117267,58.17174515235457,7494,7209,9199,8492
570,85t0,-60.303804708715276,98.53228962818004,82.97455968688845,2278,2237,5035,4871
571,85t3,-296.33448184232117,97.68326417704012,47.994467496542185,14516,14265,11860,11197
572,86,-1169.054622506723,34.89219966692173,0.6436512580456407,-255694,-253148,-29515,-29432
573,86s7,-676.2916263804394,50.51417454141189,8.852140077821012,-56810,-57155,-12919,-12903
574,86s8,-701.7742352697378,68.00124146492861,7.82122905027933,-9948,-10061,2830,2473
575,86t10,-1033.586515821597,51.03539433103246,1.615508885298869,-153643,-151812,-20940,-21247
576,86t8,-402.0253647247692,58.11594202898551,15.942028985507244,-4059,-4076,-446,-729
577,86t9,-879.4849566850983,53.449541284403665,4.220183486238533,-122515,-121419,-24384,-24342
578,87,-255.77130962662036,79.34272300469483,13.380281690140844,-1285,-1222,725,641
579,89,-80.81626950356383,82.10227272727272,7.954545454545454,-234,-19,429,503
580,89s0,-42.9751251947166,91.76470588235294,27.058823529411764,29,76,489,486
581,89s1,-62.638968498586635,86.97318007662835,16.091954022988507,40,175,551,593
582,89t0,-33.964211847437284,94.66666666666667,34.66666666666667,77,112,476,492
583,8t2,-61.38104638112861,83.96464646464646,54.04040404040404,2604,2787,2481,2507
584,9,-65.88536889932824,70.26748971193416,14.814814814814813,3563,3375,2584,2442
585,90,-434.4343643511912,75.95061728395062,2.2222222222222223,-6937,-6278,-131,7
586,90t1,-169.82105923718692,94.76744186046511,28.77906976744186,157,211,1920,1782
587,90t2,-279.817457691403,84.86590038314176,7.471264367816093,-1198,-949,1156,1281
588,92,-126.50651709828381,81.82640144665461,10.759493670886076,1555,1590,1868,1669
589,92s2,-41.90830235711992,88.16666666666667,57.99999999999999,2202,1887,2085,1833
590,92t1,-47.13400827807628,91.89189189189189,54.054054054054056,248,258,1048,1023
591,92t3,-97.8523186910987,82.40506329113924,20.253164556962027,1407,1328,1719,1519
592,92t4,-102.71854569864355,84.49367088607595,18.354430379746837,2476,2358,2166,1957
593,93,-1456.256876258548,22.130155126749912,0.0,-158694,-154913,-8554,-8038
594,93s0,-72.78045395879433,96.32034632034632,54.54545454545454,551,624,1745,1773
595,93s1,-173.9799423205466,96.66666666666667,53.51851851851852,1233,1408,4103,4178
596,93s2,-268.94110605725933,73.28159645232816,13.968957871396896,-1655,-1586,-270,-243
597,93s4,-424.74116994794144,67.89895255699322,2.957486136783734,-5915,-5734,-1633,-1566
598,93s5,-407.1738532705417,48.23712948517941,3.9001560062402496,-8078,-7353,1253,1419
599,93t7,-1369.8810208137984,22.08861305059908,0.038789759503491075,-128663,-125975,-6662,-6281
600,94,-174.6925641852297,82.73645546372819,24.793388429752067,705,754,2831,2730
601,96,-558.6308195814122,64.88294314381271,7.58082497212932,-5339,-5188,1376,1278
602,96t0,-56.14492162535559,99.56989247311827,82.58064516129032,2102,2069,4585,4412
603,99,-112.4972631890802,84.60264900662251,6.622516556291391,194,303,1231,1192
604,99t1,-63.76468285401137,95.27363184079601,26.865671641791046,827,841,1390,1319
